"Method","Mode","Image","TP","TN","FP","FN","DICE","JACCARD","PRECISION","RECALL","ACCURACY","F1","SPECIFICITY","NPV","FDR","Overlap","Sigma","Organ","Dataset"
"HistoKit (no postprocessing)","gaussian","07cdd1fa-039b-ff4e-0ffc-87e5bf5a31f8_163453_9.png",0,3228736,3339,0,0,0,0,NA,0.998966917537495,NA,0.998966917537495,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_3.png",5103966,82004,2192,55814,0.994349663907964,0.988762821650331,0.999570714419726,0.989182872137959,0.988938545866724,0.994349663907964,0.973965509050311,0.595016616116908,0.000429285580273858,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1ee935a2-6e4b-4d5e-7e96-395ae0ea6869_153651_2.png",18356523,22557578,325448,1325666,0.95696207084946,0.917475811861241,0.982579568290733,0.932646414481641,0.961209781273277,0.956962070849459,0.985777755092355,0.944493888686143,0.0174204317092666,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","e31b457d-11d9-9b22-d318-5b97845e05b9_143436_6.png",2771457,276796,14646,1653529,0.768665315321999,0.624253766978885,0.994743195064935,0.626319947678931,0.646305424359282,0.768665315321999,0.949746433252585,0.143393470011527,0.00525680493506521,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","0a27a470-b16c-7ffd-586b-263aff58f3c5_151319_4.png",7279786,318258,95,1450278,0.909407996092429,0.833866370589585,0.999986950336139,0.83387544467028,0.839709752545666,0.909407996092429,0.999701589116484,0.179955624312991,1.30496638612637e-05,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3ac230b9-44c8-f340-4d1e-154210441df7_162156_3.png",7089868,573390,19104,4650046,0.752285095257088,0.602930278701844,0.997312691624049,0.603911408550352,0.62139186442745,0.752285095257088,0.967756635510233,0.109772571158142,0.00268730837595084,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1ee935a2-6e4b-4d5e-7e96-395ae0ea6869_153651_1.png",7318646,33423945,3115345,289639,0.811277468541109,0.682478414492108,0.701423453403401,0.961931105367373,0.922872683267427,0.811277468541109,0.914739859477291,0.991408833899119,0.298576546596599,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","63515737-df00-8806-b37c-2eeed3f51d2f_160144_4.png",6807841,3204135,1484208,55736,0.898391264075796,0.815526633711817,0.821008293607527,0.991879452944143,0.866693675163955,0.898391264075796,0.683425892687459,0.982902390922831,0.178991706392473,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e63bf8d-5610-726c-f6ab-7421ed7c18fd_161152_1.png",18956656,401884,41162,1260365,0.966810344420896,0.935753023852139,0.997833330122438,0.93765822373138,0.937002769642519,0.966810344420896,0.907093168655174,0.241771238845684,0.00216666987756173,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","9c11305f-9a45-9e5e-ad0d-26ee9868ea85_151624_1.png",0,6830754,5915,45207,0,0,0,0,0.992571502305476,NA,0.999134812581975,0.993425355379415,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","95031375-df8d-17e5-9a91-20de2ed0d02b_155923_2.png",5959134,239676,23,1541586,0.885466338213938,0.794472494258236,0.999996140393683,0.794474930406681,0.800836492184725,0.885466338213938,0.999904046324766,0.134554040899093,3.85960631679951e-06,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","58dff1be-4537-9c42-d313-957df44346bb_144618_2.png",13571461,4073307,111359,289373,0.985451022584004,0.971319319737424,0.991861399916099,0.979122973408382,0.977793244853288,0.985451022584004,0.97338879614287,0.93367081702073,0.00813860008390083,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","fd180adf-3e50-54f8-dd46-abdbb7479781_134429_1.png",6266560,2236424,36575,24234,0.995171562425038,0.990389528412204,0.994197331962587,0.9961477040895,0.992899291236955,0.995171562425038,0.983908923849065,0.989280112250504,0.00580266803741313,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_2.png",5103596,787646,36773,56225,0.990971234511208,0.982104047381804,0.992846233412426,0.989103304165009,0.984459513655869,0.990971234511208,0.95539525411229,0.933372517837442,0.00715376658757377,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","222ae6ec-aad2-d76b-96ce-832119c855bb_161654_1.png",0,13420312,9192,0,0,0,0,NA,0.99931553689548,NA,0.99931553689548,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","22383f59-0019-4bd8-48c3-85b3dbec63de_150057_4.png",3181557,179028,110,607259,0.912865579042371,0.8396989014829,0.999965426928714,0.839723280307093,0.846931441241506,0.912865579042371,0.99938594826335,0.227687854434831,3.45730712862157e-05,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dacb3a12-7e96-468f-217d-f09682601575_140850_3.png",4132394,321400,874,1136979,0.878985808348952,0.784098733892358,0.999788545044744,0.784228787751408,0.796508434813571,0.878985808348952,0.997288021993707,0.22038167033398,0.000211454955255744,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","bc67e5a0-18d9-7e77-9e7c-31a2ad635848_162418_4.png",4124851,5940755,449118,102402,0.937335974481725,0.882062394108594,0.901810003522105,0.975775757921279,0.948053738836668,0.937335974481725,0.929714096039154,0.983054883399521,0.0981899964778948,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","22383f59-0019-4bd8-48c3-85b3dbec63de_150057_2.png",10529448,592814,11268,1515160,0.932415049702187,0.873387217983994,0.998931002410083,0.874204291248001,0.879321257774521,0.932415049702187,0.981346903234991,0.281224531232359,0.00106899758991704,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_1.png",5727492,222893,7292,809623,0.933432062959449,0.875173564235843,0.998728461263755,0.876149800026464,0.879284943773735,0.933432062959449,0.968321133001716,0.215873652321126,0.00127153873624534,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7e63bf8d-5610-726c-f6ab-7421ed7c18fd_161152_3.png",6445313,366803,27683,1214559,0.91210262488831,0.838408700815799,0.995723309577204,0.84143873422428,0.845767719785984,0.91210262488831,0.929825139548679,0.231953847379664,0.00427669042279649,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7bed7bdd-d0af-cb27-b26c-ec8dd758c13d_163729_1.png",2719825,1046601,26420,53370,0.98554382328642,0.971499652630808,0.990379591041586,0.980755049680964,0.979254935240247,0.98554382328642,0.975377928297769,0.951480539032393,0.00962040895841413,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_4.png",2123583,8303214,8578,21649,0.992933312417166,0.985965800140217,0.995976851654261,0.989908317608538,0.997109407035883,0.992933312417166,0.998967972249546,0.997399476724121,0.00402314834573937,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","376ef320-a422-7219-db6d-a15a7a1ed4d1_141433_1.png",0,5281628,78466,0,0,0,0,NA,0.985361077622892,NA,0.985361077622892,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d704c094-5668-fa17-c96d-0600e0b32b10_154623_2.png",15904765,428445,23858,742374,0.976478462729437,0.954038021841165,0.998502193190209,0.955405310185732,0.955189648878601,0.976478462729437,0.947252173874593,0.365936152385638,0.00149780680979141,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","594414b3-65df-8ced-0380-bf4167503c7d_141748_3.png",3604284,271303,341,345980,0.954159352969977,0.912337224298557,0.999905399313382,0.912415980299038,0.917970500541461,0.954159352969977,0.998744680537763,0.439511536847767,9.46006866178867e-05,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","fd180adf-3e50-54f8-dd46-abdbb7479781_134429_3.png",4907896,952040,14925,66623,0.99176061446813,0.983655894324097,0.996968201768864,0.986607147344296,0.986274809458378,0.99176061446813,0.984565108354491,0.934597604899756,0.00303179823113617,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dedad911-64ee-f08c-5927-fcd1f9f50cc1_141925_2.png",2288918,1137207,10119,19618,0.993546059932203,0.987174892340603,0.995598591932187,0.991501973545139,0.991395200387053,0.993546059932203,0.99118036198953,0.983041514490091,0.00440140806781274,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d704c094-5668-fa17-c96d-0600e0b32b10_154623_1.png",11163649,424551,11431,2167761,0.911076943291349,0.836677061504368,0.998977099045376,0.837394469152175,0.841713521340861,0.911076943291349,0.973781027657105,0.163773110644089,0.00102290095462404,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","a3ea1aa4-9d27-f0ff-d78c-d53e7ea281e3_155514_2.png",13197101,6496319,25720,27020,0.998005818593318,0.996019574876408,0.998054878002205,0.997956764007226,0.997329100949248,0.998005818593318,0.996056447991188,0.995857949433565,0.00194512199779457,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9c9fe62-ad13-adcd-2a95-e3f0edb47dd0_140030_1.png",1174244,4042482,4965,183173,0.925831399662386,0.861905104442073,0.995789550452888,0.865057679401392,0.96519098352891,0.925831399662386,0.998773300799245,0.956652163984045,0.00421044954711167,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7619a4ca-ed05-1dc2-f55c-d5b01e2c71b2_170239_1.png",4859164,447887,32622,16233,0.994998046007738,0.990045882055469,0.993331270010585,0.996670424993083,0.990878293980514,0.994998046007738,0.932109492225952,0.96502413169008,0.00666872998941491,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","a3ea1aa4-9d27-f0ff-d78c-d53e7ea281e3_155514_3.png",3195966,2100365,29064,17449,0.992775740104948,0.985655111413212,0.990987990809388,0.994569951282358,0.99129433687377,0.992775740104948,0.986351270692754,0.991760843964579,0.00901200919061218,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d453b2d1-a9e4-4e23-336a-b459202a3483_134957_1.png",12487514,3620528,291602,900,0.988423799239577,0.977112548215902,0.977181363718742,0.999927933202727,0.982165103791679,0.988423799239577,0.925462088427532,0.999751479250726,0.0228186362812576,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","bb87bd99-35a9-7681-1e96-e16035c6cb7c_142800_2.png",1835519,6493848,1131719,3746,0.76376484109133,0.61781517503965,0.618595137970058,0.997963316868423,0.880033264193173,0.76376484109133,0.85158887201437,0.999423478906192,0.381404862029942,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d704c094-5668-fa17-c96d-0600e0b32b10_154623_3.png",7498609,353083,43468,405638,0.970924732641889,0.943492437763559,0.994236600872677,0.948681006552553,0.945896045175416,0.970924732641889,0.890384843311453,0.465366056824577,0.00576339912732262,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6b2d30c9-44cd-a969-e61b-a79baabcf1be_142247_2.png",12554807,1799458,20952,33527,0.997835050124795,0.995679454015081,0.998333937538084,0.99733666107048,0.996219031998903,0.997835050124795,0.988490504886262,0.981709070177879,0.00166606246191582,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1be40c17-0405-b8eb-ad17-4ef04954d623_152129_2.png",4629569,5003182,49796,28788,0.991584242923488,0.983308953638507,0.989358385165509,0.993820138731317,0.991908012647077,0.991584242923488,0.990145217335203,0.994278980200597,0.0106416148344914,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9c9fe62-ad13-adcd-2a95-e3f0edb47dd0_140030_3.png",3572265,2353241,142871,6722,0.979491297308806,0.959806902896349,0.961543534341677,0.998121814915785,0.975376039139444,0.979491297308806,0.942762584371214,0.997151650258924,0.0384564656583231,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","95031375-df8d-17e5-9a91-20de2ed0d02b_155923_4.png",3429339,143497,486,678310,0.909943835295485,0.834767844776279,0.999858301808401,0.834866611046854,0.840344601790559,0.909943835295485,0.996624601515457,0.174611557214772,0.000141698191598697,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c5e98930-4076-d787-85df-db76d09df661_150955_1.png",13465404,4497025,47547,37034,0.996869154836157,0.993757852868472,0.996481375533738,0.997257236063591,0.995313295665044,0.996869154836156,0.989537628625974,0.99183204276786,0.00351862446626203,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","9a1203ea-2a2f-1af8-3897-ef9f15e31967_162651_6.png",0,4854587,141628,0,0,0,0,NA,0.971652941276546,NA,0.971652941276546,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","05946af2-9c28-2772-aad0-50112b864693_161912_4.png",5689132,1440054,13927,43952,0.994938940515172,0.989928851710915,0.997557977218892,0.99233362008999,0.991946782170469,0.994938940515172,0.990421470431869,0.970382869071958,0.00244202278110747,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7dc61ab2-e077-871e-9c20-3a759a62a842_155215_9.png",0,5061441,13384,0,0,0,0,NA,0.997362667678196,NA,0.997362667678196,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1488fbc9-017a-a46d-0a46-5c2b5553bccd_165456_3.png",4011486,288939,3450,1030545,0.885834297508206,0.795065128577434,0.99914070859411,0.795609150360242,0.806165431293374,0.885834297508206,0.988200650503268,0.218978782615022,0.000859291405890405,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","e31b457d-11d9-9b22-d318-5b97845e05b9_143436_2.png",9768862,235082,989,1335369,0.935980034954352,0.879663977841051,0.999898770206424,0.879742325245215,0.882158517471581,0.935980034954352,0.995810582409529,0.149690757623129,0.000101229793576176,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9f661be-3212-7cc3-93b7-901061d68540_160902_4.png",6148275,197630,76229,3427,0.993563778754167,0.987209877566081,0.987753401716828,0.999442918398843,0.987603261411727,0.993563778754167,0.721648731646577,0.982955082389571,0.0122465982831724,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3a5d555c-cf8d-46f8-b813-0ec8ab008121_170857_5.png",1386085,1164011,23369,86478,0.961885374027981,0.926569523213622,0.983419820724905,0.941273819863734,0.958703250407997,0.961885374027981,0.980318853273594,0.930844653571523,0.0165801792750952,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6f9bf85b-ed1d-2e4e-f36d-d84bb6bb652f_152546_1.png",11548726,1600367,30965,435142,0.980219159592997,0.96120570298397,0.997325921736599,0.963689353053622,0.965765688348317,0.980219159592997,0.981018578682941,0.786224477513978,0.00267407826340098,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","422cfa7e-fd3c-6102-75fb-900aaca16bc3_143008_8.png",0,5725111,1369,0,0,0,0,NA,0.999760935164359,NA,0.999760935164359,1,1,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_5.png",5291411,91998,8318,234825,0.977540755027381,0.956068185440055,0.998430485785217,0.957507243628394,0.95678650086234,0.977540755027381,0.917082020814227,0.281491816671409,0.00156951421478344,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","56684d08-371d-ca88-16cf-e095618ad483_134728_3.png",9920660,267222,11440,1173028,0.943665940130282,0.893340445963342,0.998848179136336,0.894261673845524,0.895846680765189,0.943665940130282,0.958946680925279,0.185538621767054,0.00115182086366428,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","63515737-df00-8806-b37c-2eeed3f51d2f_160144_2.png",10521142,6989368,628747,153250,0.964168487383387,0.930815944137288,0.943609573153598,0.985643210404864,0.957250419529701,0.964168487383387,0.917466853677058,0.97854428166255,0.0563904268464018,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","41a3604a-76bd-d0c1-802d-8dec5b7bd91d_153025_2.png",5477568,1144250,46940,39295,0.99218982860009,0.984500709316991,0.991503315770382,0.992877292765834,0.987144555953866,0.99218982860009,0.960594027820919,0.966798896535408,0.00849668422961827,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","422cfa7e-fd3c-6102-75fb-900aaca16bc3_143008_7.png",0,4244055,248745,0,0,0,0,NA,0.944634748931624,NA,0.944634748931624,1,1,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","22383f59-0019-4bd8-48c3-85b3dbec63de_150057_1.png",5818430,285840,3334,920256,0.926468398823291,0.863009899110356,0.999427321341092,0.863436877753319,0.868581616594525,0.926468398823291,0.988470609390886,0.236996060015123,0.000572678658908193,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f6e1dfa1-5106-6910-1781-639e714c1d19_164025_3.png",8384295,420871,1919,1071471,0.939839076156346,0.88650605301403,0.999771172068826,0.886685964944564,0.891341406578046,0.939839076156346,0.995461103621183,0.282020475199385,0.00022882793117371,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","7113876b-cb4d-9a5f-bbe7-a494ab48a133_145721_4.png",7743317,331644,2115,63715,0.995767230195807,0.991570142039841,0.999726935824884,0.991838767921023,0.991913562207899,0.995767230195807,0.993663092231221,0.838842672103076,0.000273064175116378,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dacb3a12-7e96-468f-217d-f09682601575_140850_1.png",7413095,365625,4039,3167661,0.823773786816121,0.7003531953146,0.999455450043103,0.700620541670179,0.710358141514207,0.823773786816121,0.989073861668975,0.103480159828556,0.000544549956897098,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f881e0d1-5083-a9bf-24e9-defb3fc05474_163258_1.png",2507356,6674420,31583,3591,0.993034694248543,0.986165748290089,0.98756055186832,0.998569862287018,0.996183770119183,0.993034694248544,0.995290339118548,0.9994622650367,0.0124394481316802,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","6a40a23d-a9fd-108a-edd5-261bdad9c312_144347_3.png",8989308,215468,1430,795896,0.957534700522616,0.918529087733331,0.999840947428342,0.918663320662502,0.920284156270352,0.957534700522616,0.993407039253474,0.21304693463481,0.000159052571657633,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f9c9fe62-ad13-adcd-2a95-e3f0edb47dd0_140030_2.png",4484827,3633352,14472,23614,0.995771858423978,0.991579320672319,0.996783498940613,0.994762269263366,0.995330460694938,0.995771858423978,0.996032703332178,0.993542734605681,0.00321650105938725,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","d453b2d1-a9e4-4e23-336a-b459202a3483_134957_2.png",3918533,5778812,298269,29786,0.959822395773437,0.922748568968782,0.92926653895535,0.99245603002189,0.96727761485826,0.959822395773437,0.950919034977483,0.99487208445136,0.0707334610446495,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","f809f95e-93da-4287-8a36-e23950f18d38_162835_3.png",4127883,647876,5016,9505,0.99824419636223,0.996494547610518,0.998786324079054,0.997702656845333,0.996968653189375,0.99824419636223,0.992317259209793,0.985541109341463,0.00121367592094556,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_4.png",4542251,291874,3558,1632957,0.847354500044166,0.735138861060607,0.999217301034865,0.735562429637998,0.747086068765995,0.847354500044166,0.987956619458962,0.151636169616969,0.000782698965134699,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","58dff1be-4537-9c42-d313-957df44346bb_144618_1.png",6312998,2092393,82817,500076,0.955871156158554,0.915472416834895,0.987051376564206,0.926600533033987,0.935149690419217,0.955871156158554,0.961926894414792,0.807104347245811,0.0129486234357936,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","270d8023-676b-6232-2685-5d351aceebe3_141155_3.png",18169293,6552255,26468,31024,0.998420379250753,0.996845741034417,0.998545375486082,0.998295414305146,0.997679813261531,0.998420379250753,0.99597672679029,0.995287454777475,0.00145462451391838,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","ebe8788e-b613-8ad7-a427-cb1985a3fb1a_141552_1.png",2281309,1517604,17350,35155,0.98862327179579,0.977502491629581,0.992452120997503,0.984823852216136,0.986367358723462,0.98862327179579,0.988696729673984,0.977359654653427,0.00754787900249667,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","471ad0ae-4155-cece-bd54-ae74bd634547_150346_3.png",0,8569392,1342783,175,0,0,0,0,0.864516688777132,NA,0.864531951867274,0.99997957889821,1,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","3387f347-06dd-7f7b-50b8-8d1a72088303_152337_2.png",7076320,315492,21729,1770963,0.887572613727955,0.797870157352363,0.996938736264007,0.799829733037815,0.80481341180754,0.887572613727955,0.935564511106959,0.151209587554009,0.00306126373599281,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","05946af2-9c28-2772-aad0-50112b864693_161912_3.png",7512093,673742,10943,37882,0.996760766644435,0.993542450797641,0.998545401085413,0.994982499942053,0.994070793451096,0.996760766644435,0.984017467886692,0.946766831922476,0.00145459891458714,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","c428abbd-190a-bb14-c088-c4a63bc0a23d_153345_1.png",7041351,210569,14603,761637,0.947759403058441,0.900705984746452,0.997930400339912,0.902391622286232,0.903310347576531,0.947759403058441,0.935147354022703,0.216588871082877,0.00206959966008849,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","ef3a72f1-b16d-9fbd-0abf-47c8ae24cc17_170601_4.png",9393058,369626,20747,3580975,0.83912149087375,0.72283316839531,0.997796109012243,0.723989063385302,0.730498908817945,0.83912149087375,0.946853394061577,0.0935619669007323,0.00220389098775681,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","dc136a81-d3ff-9bc7-279b-395bfecb1ce3_154313_2.png",27136766,886877,25052,30789,0.998972176616137,0.997946463904693,0.999077675875746,0.998866699634914,0.998011323854812,0.998972176616137,0.972528563078924,0.966448577151164,0.000922324124254128,0.9,0.75,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","4904a2d8-c11b-e076-57bb-00888e6b2940_163059_5.png",3000081,297290,9,1767748,0.772428497259047,0.629232998268817,0.999997000089997,0.629234186041488,0.650994604677315,0.772428497259047,0.999969727446106,0.143963452488526,2.99991000269992e-06,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","1be40c17-0405-b8eb-ad17-4ef04954d623_152129_1.png",8051885,3528883,164662,231866,0.975968434024646,0.953064794535968,0.979959708135303,0.972009540122585,0.966893362241361,0.975968434024646,0.955418980951904,0.938345792287653,0.0200402918646969,0.25,1.25,"Colon","GrandQC"
"HistoKit (no postprocessing)","gaussian","2dc79713-fe92-e338-056d-e78ad1a4ce13_164524_11.png",0,5186975,22369,0,0,0,0,NA,0.995705985244975,NA,0.995705985244975,1,1,0.25,1.25,"Colon","GrandQC"
